ID,Name,Designation,Department,Location,Date_of_Joining,Gender,Salary,Phone_No,GP,Work_From,Last Logout,
1331,SCIHH,QA,Testing,Banglore,29/04/10,Female,1715180,9898981330,3.00,,01-12-2012 22:49:59,
1332,DTTAC,TEAM LEAD,Application Development,Gurgaon,16/03/12,Male,1295315,9898981331,2.00,Work From Office,01-06-2022 13:10:09,
1333,ZANQD,QA,Application Development,Texas,11/09/11,Male,1006478,9898981332,5.00,,12-05-2021 07:33:34,
1334,EGPMG,SDE,Development,Gurgaon,14/02/13,Male,1977620,9898981333,5.00,,07-28-2014 07:46:33,
1335,FKVLV,SDET,Application Development,Banglore,25/04/14,Female,1204595,9898981334,2.00,,11-30-2010 20:24:10,
1336,YLPTQ,SDE,Testing,Texas,12/01/15,Male,1424029,9898981335,5.00,Work From Office,12-22-2015 12:56:31,
1337,TZZLB,TEAM LEAD,Development,Delhi,25/09/18,Male,1577305,9898981336,1.00,Work From Home,11-14-2013 10:50:42,
1338,SRBQP,SDE,Operations,Banglore,07/11/19,Female,1295766,9898981337,2.00,Work From Office,09-04-2011 00:05:53,
1339,YHQWN,QA,Operations,Gurgaon,28/04/14,Male,1462714,9898981338,4.00,,12-22-2015 10:58:55,
1340,AHGIY,QA,Development,Texas,24/11/13,Male,1854576,9898981339,1.00,,04-01-2013 14:08:49,
1341,MJBRI,TEAM LEAD,Testing,Pune,15/10/21,Male,1287206,9898981340,2.00,Work From Office,11-11-2010 04:25:28,
1342,JWZZD,SDET,Testing,Pune,30/07/15,Male,1144868,9898981341,4.00,,08-29-2018 21:13:38,
1343,VUVAI,QA,Development,Pune,29/10/17,Female,1432528,9898981342,1.00,Work From Home,05-04-2013 23:08:00,
1344,FPHPY,QA,Application Development,Texas,19/07/15,Female,1800065,9898981343,5.00,Work From Office,12-23-2021 01:55:17,
1345,BRXKL,TEAM LEAD,Testing,Gurgaon,29/08/15,Female,1369012,9898981344,1.00,Work From Home,03-31-2014 20:10:04,
1346,USXWD,SDE,Development,Texas,27/09/13,Female,1156845,9898981345,3.00,Work From Home,12-06-2017 17:41:15,
1347,AWORM,SDET,Development,Banglore,27/02/14,Male,1743773,9898981346,3.00,,04-24-2011 22:36:06,
1348,CRFLE,TEAM LEAD,Testing,Gurgaon,01/07/13,Female,1588228,9898981347,3.00,Work From Office,06-30-2016 09:42:46,
1349,EUVID,SDE,Application Development,Pune,12/03/19,Female,1753369,9898981348,2.00,,11-01-2011 20:51:25,
1350,NWAPJ,SDE,Application Development,Texas,22/07/11,Male,1410948,9898981349,5.00,Work From Office,12-17-2020 20:06:15,
1351,OVWLT,MANAGER,Operations,Texas,19/07/16,Female,1230415,9898981350,2.00,Work From Home,08-18-2022 01:31:20,
1352,VDOXW,QA,Testing,Texas,17/02/14,Male,1574513,9898981351,3.00,,05-04-2012 18:37:36,
1353,BBMHQ,SDET,Application Development,Texas,10/07/20,Female,1786688,9898981352,1.00,Work From Office,12-04-2010 13:22:48,
1354,LTJMX,QA,Testing,Texas,01/09/15,Female,1528579,9898981353,1.00,Work From Office,09-06-2012 23:02:35,
1355,LYIGR,SDET,Development,Texas,19/05/21,Female,1990982,9898981354,2.00,,11-28-2018 17:34:53,
1356,OOOTK,SDET,Testing,Gurgaon,08/03/13,Female,1051036,9898981355,1.00,Work From Home,12-02-2019 06:30:24,
1357,AQEEH,TEAM LEAD,Operations,Gurgaon,01/08/19,Female,1932016,9898981356,4.00,Work From Office,07-07-2013 11:20:41,
1358,MGMKC,SDE,Application Development,Delhi,11/04/13,Female,1104420,9898981357,5.00,,05-15-2018 10:17:39,
1359,ZGBPI,MANAGER,Operations,Delhi,17/10/17,Male,1576941,9898981358,2.00,Work From Office,04-27-2015 04:38:49,
1360,RGMON,SDE,Testing,Delhi,16/08/18,Female,1638095,9898981359,3.00,Work From Office,03-15-2018 11:40:18,
1361,AZXHR,MANAGER,Development,Texas,23/04/18,Female,1031748,9898981360,5.00,Work From Office,03-25-2020 23:58:56,
1362,QGFGA,QA,Testing,Gurgaon,03/05/13,Male,1170691,9898981361,2.00,,05-24-2011 22:01:41,
1363,SNNAO,SDET,Testing,Texas,07/07/14,Male,1397718,9898981362,2.00,,05-12-2011 09:56:39,
1364,FGDEG,SDET,Application Development,Texas,09/07/15,Female,1756119,9898981363,3.00,Work From Home,06-05-2022 17:53:34,
1365,RXAVL,TEAM LEAD,Application Development,Gurgaon,12/08/22,Male,1162818,9898981364,2.00,Work From Home,01-30-2019 09:57:17,
1366,WXZQO,MANAGER,Application Development,Texas,17/03/22,Female,1396017,9898981365,3.00,Work From Office,06-01-2018 03:01:38,
1367,JKBXQ,MANAGER,Testing,Banglore,30/01/10,Male,1899961,9898981366,3.00,,11-31-2014 08:31:52,
1368,PYJNF,TEAM LEAD,Testing,Pune,30/03/11,Female,1115476,9898981367,4.00,Work From Home,01-07-2013 14:09:18,
1369,IJINW,MANAGER,Testing,Banglore,24/01/12,Female,1117521,9898981368,4.00,,09-20-2021 15:47:08,
1370,GHKNC,QA,Application Development,Gurgaon,02/04/14,Male,1652667,9898981369,3.00,Work From Home,04-07-2010 03:00:41,
1371,VPUNR,QA,Application Development,Delhi,26/11/17,Female,1907424,9898981370,1.00,Work From Office,01-28-2014 12:28:20,
1372,BKXHH,QA,Operations,Texas,12/04/12,Male,1525470,9898981371,3.00,Work From Home,04-15-2014 15:14:27,
1373,DMATQ,SDE,Operations,Gurgaon,03/09/20,Male,1696172,9898981372,4.00,Work From Office,03-08-2014 02:13:24,
1374,XISDA,TEAM LEAD,Operations,Delhi,27/06/22,Male,1784132,9898981373,3.00,Work From Home,12-31-2016 11:28:45,
1375,OSJCV,SDE,Application Development,Delhi,22/07/12,Female,1906438,9898981374,2.00,Work From Home,11-19-2019 06:31:02,
1376,LTGIY,SDE,Development,Texas,23/10/11,Female,1120749,9898981375,3.00,Work From Office,11-31-2012 14:10:24,
1377,JKRWM,MANAGER,Development,Texas,02/02/22,Female,1109183,9898981376,2.00,Work From Office,06-24-2011 11:49:50,
1378,JQPCH,SDET,Application Development,Delhi,30/01/20,Male,1014047,9898981377,1.00,,03-06-2012 06:28:48,
1379,KEYNR,QA,Application Development,Texas,24/04/20,Female,1808428,9898981378,1.00,Work From Office,08-02-2017 00:04:25,
1380,XNJRO,SDET,Development,Banglore,17/03/15,Female,1826277,9898981379,4.00,Work From Office,11-04-2019 23:41:45,
1381,RSSPE,SDET,Testing,Pune,26/01/13,Male,1938123,9898981380,1.00,Work From Home,12-05-2013 18:09:38,
1382,NXWPP,MANAGER,Application Development,Pune,29/08/20,Male,1997760,9898981381,5.00,Work From Home,07-14-2015 20:10:04,
1383,LSZMZ,SDE,Testing,Banglore,04/10/14,Female,1199700,9898981382,3.00,Work From Office,02-24-2010 04:13:43,
1384,RPKGH,MANAGER,Application Development,Banglore,31/01/12,Male,1130151,9898981383,1.00,Work From Office,11-03-2012 02:44:10,
1385,GGCFR,SDET,Testing,Texas,20/09/12,Male,1690710,9898981384,5.00,Work From Office,04-01-2020 06:30:23,
1386,SDAVI,SDET,Testing,Banglore,29/03/21,Male,1493003,9898981385,5.00,Work From Office,08-06-2011 12:04:10,
1387,DVVHR,TEAM LEAD,Application Development,Gurgaon,14/03/14,Female,1208222,9898981386,2.00,Work From Home,08-07-2022 01:30:13,
1388,YFLWS,SDET,Operations,Gurgaon,08/03/20,Male,1276897,9898981387,5.00,Work From Home,11-30-2018 12:45:26,
1389,EGAVK,SDE,Operations,Gurgaon,26/04/19,Male,1234638,9898981388,3.00,Work From Home,09-02-2013 14:47:28,
1390,HRPUS,MANAGER,Development,Gurgaon,01/06/15,Female,1906822,9898981389,2.00,Work From Home,09-04-2021 11:22:13,
1391,GASXM,MANAGER,Testing,Banglore,16/06/16,Male,1472708,9898981390,2.00,,06-23-2020 06:47:05,
1392,PQHYH,SDE,Operations,Pune,12/08/10,Male,1535159,9898981391,4.00,Work From Office,04-14-2020 01:19:43,
1393,HPQIM,QA,Development,Delhi,12/10/21,Female,1252013,9898981392,5.00,Work From Office,03-29-2013 06:27:04,
1394,IUCZG,QA,Development,Pune,04/08/10,Male,1778188,9898981393,4.00,Work From Home,07-22-2016 18:29:35,
1395,XWVTQ,TEAM LEAD,Development,Delhi,19/05/13,Male,1617365,9898981394,4.00,,11-07-2015 09:24:09,
1396,TBETH,TEAM LEAD,Operations,Pune,20/11/13,Female,1784028,9898981395,5.00,Work From Home,01-02-2021 16:08:50,
1397,SEVAN,MANAGER,Development,Gurgaon,31/09/17,Male,1589644,9898981396,5.00,Work From Office,07-02-2021 15:11:47,
1398,HSVPU,MANAGER,Testing,Gurgaon,18/04/13,Male,1580359,9898981397,4.00,Work From Home,04-03-2022 14:45:14,
1399,KLADQ,SDE,Operations,Pune,07/08/17,Male,1993559,9898981398,3.00,Work From Office,01-21-2011 20:44:39,
1400,NZTYD,SDET,Application Development,Texas,08/07/16,Female,1588824,9898981399,4.00,,03-18-2015 08:42:33,
1401,APQGI,MANAGER,Testing,Pune,14/11/18,Female,1782040,9898981400,1.00,Work From Home,08-26-2012 06:26:07,
1402,DWIGU,QA,Operations,Texas,12/07/15,Male,1971092,9898981401,5.00,Work From Office,03-13-2021 14:18:09,
1403,SIOUU,SDET,Testing,Delhi,26/07/21,Male,1217599,9898981402,1.00,,05-13-2019 14:18:16,
1404,JDUIJ,SDET,Operations,Gurgaon,30/05/15,Male,1809496,9898981403,1.00,Work From Office,11-21-2011 05:15:30,
1405,KCHGV,MANAGER,Testing,Pune,24/11/12,Female,1839794,9898981404,1.00,,03-12-2016 03:20:56,
1406,VFVYW,SDET,Application Development,Pune,30/09/18,Male,1662489,9898981405,2.00,Work From Home,06-20-2017 22:04:48,
1407,CRTRJ,SDE,Development,Delhi,16/06/18,Male,1269357,9898981406,4.00,Work From Home,01-28-2019 12:08:03,
1408,VSYLQ,QA,Operations,Banglore,10/10/15,Female,1308626,9898981407,1.00,Work From Home,01-04-2021 20:20:50,
1409,GLSFE,SDET,Application Development,Pune,04/01/17,Female,1920628,9898981408,5.00,Work From Office,11-17-2022 10:31:15,
1410,GXNPK,MANAGER,Operations,Pune,17/07/13,Male,1033719,9898981409,5.00,Work From Home,05-18-2012 06:09:32,
1411,ACQGJ,QA,Operations,Pune,24/06/11,Female,1886446,9898981410,1.00,,07-14-2012 22:39:08,
1412,CPOJV,TEAM LEAD,Operations,Banglore,23/11/20,Male,1479377,9898981411,1.00,Work From Office,12-08-2014 06:59:51,
1413,RXBLD,QA,Development,Texas,20/11/16,Female,1472760,9898981412,2.00,Work From Office,02-18-2017 01:53:27,
1414,STMQM,TEAM LEAD,Application Development,Texas,14/01/18,Male,1334816,9898981413,5.00,Work From Office,09-03-2018 07:30:42,
1415,LUPXR,QA,Application Development,Pune,16/03/17,Male,1936170,9898981414,1.00,Work From Home,08-30-2014 16:05:37,
1416,OVPMU,TEAM LEAD,Development,Pune,17/05/14,Female,1142870,9898981415,3.00,Work From Office,09-23-2013 10:42:18,
1417,VUTZZ,TEAM LEAD,Operations,Delhi,19/07/13,Male,1136655,9898981416,4.00,Work From Office,08-16-2012 06:30:09,
1418,IWSJV,MANAGER,Testing,Delhi,18/05/18,Female,1667398,9898981417,1.00,,11-04-2015 06:06:08,
1419,MQCNH,QA,Application Development,Gurgaon,12/01/16,Female,1625283,9898981418,3.00,Work From Office,03-29-2013 09:18:14,
1420,DQBUM,SDE,Operations,Delhi,15/07/15,Male,1149485,9898981419,5.00,Work From Office,02-11-2022 19:16:18,
1421,TOBXG,TEAM LEAD,Operations,Delhi,23/01/17,Female,1894890,9898981420,4.00,,07-29-2017 16:50:31,
1422,SHSGG,MANAGER,Operations,Banglore,29/02/20,Male,1463083,9898981421,2.00,,12-24-2022 07:33:03,
1423,TPRWE,MANAGER,Operations,Banglore,06/11/21,Female,1252578,9898981422,4.00,Work From Office,11-11-2015 10:52:46,
1424,PMLJM,TEAM LEAD,Testing,Banglore,24/04/14,Female,1786270,9898981423,2.00,Work From Home,06-22-2015 02:48:28,
1425,GNDWJ,QA,Testing,Gurgaon,28/10/11,Female,1397676,9898981424,1.00,Work From Home,03-18-2021 05:31:38,
1426,TEXJA,SDET,Testing,Gurgaon,16/01/22,Male,1551351,9898981425,2.00,Work From Office,11-05-2012 00:36:48,
1427,XIJRJ,TEAM LEAD,Operations,Pune,03/02/18,Male,1714332,9898981426,3.00,Work From Home,12-11-2019 16:10:01,
1428,YNPUS,MANAGER,Development,Pune,15/10/14,Male,1358126,9898981427,4.00,Work From Office,06-01-2021 04:39:25,
1429,ZQKVK,TEAM LEAD,Operations,Delhi,20/04/13,Female,1133674,9898981428,1.00,Work From Home,11-09-2011 11:25:37,
1430,ABIZN,TEAM LEAD,Application Development,Delhi,17/04/14,Male,1469428,9898981429,2.00,Work From Home,03-04-2011 12:37:54,
1431,UBVXF,SDET,Testing,Gurgaon,11/01/17,Female,1905878,9898981430,2.00,,02-18-2010 14:06:01,
1432,BAMVQ,MANAGER,Development,Gurgaon,09/06/21,Female,1853430,9898981431,2.00,Work From Home,09-27-2010 21:05:07,
1433,SZXYE,TEAM LEAD,Development,Pune,02/06/18,Female,1324196,9898981432,2.00,Work From Home,01-29-2020 13:08:38,
1434,KBCAB,TEAM LEAD,Application Development,Delhi,31/05/15,Male,1906000,9898981433,1.00,Work From Home,01-26-2016 16:29:26,
1435,CMEKX,TEAM LEAD,Operations,Pune,16/09/10,Male,1025339,9898981434,5.00,Work From Home,05-14-2015 01:10:49,
1436,NSQSM,SDE,Application Development,Gurgaon,14/06/14,Female,1539939,9898981435,1.00,Work From Office,11-08-2014 21:46:26,
1437,LXGAN,TEAM LEAD,Operations,Texas,04/09/13,Female,1324515,9898981436,2.00,Work From Home,02-24-2020 12:00:46,
1438,ZEBJN,QA,Application Development,Gurgaon,10/02/19,Female,1653221,9898981437,4.00,,11-11-2015 11:31:38,
1439,CZIIM,QA,Testing,Banglore,16/05/10,Female,1863417,9898981438,1.00,,01-22-2017 05:00:47,
1440,ANEQH,TEAM LEAD,Development,Gurgaon,17/03/15,Female,1066174,9898981439,2.00,,01-17-2014 00:47:39,
1441,DNDVZ,SDE,Operations,Banglore,05/09/14,Male,1850971,9898981440,3.00,,03-01-2013 23:46:30,
1442,WBPWC,TEAM LEAD,Application Development,Banglore,06/05/17,Male,1711207,9898981441,3.00,,06-01-2012 11:01:40,
1443,FBYTB,QA,Application Development,Banglore,02/03/18,Male,1052141,9898981442,4.00,,12-18-2022 03:00:29,
1444,FBADH,TEAM LEAD,Operations,Gurgaon,02/02/14,Male,1575842,9898981443,5.00,Work From Office,12-21-2017 18:05:25,
1445,AXAUA,QA,Development,Delhi,09/06/18,Female,1304032,9898981444,3.00,,07-19-2010 04:57:19,
1446,ITWHC,TEAM LEAD,Development,Banglore,04/08/16,Female,1502592,9898981445,3.00,Work From Home,03-05-2014 17:44:57,
1447,ULWPI,SDE,Testing,Pune,16/08/22,Male,1240637,9898981446,2.00,Work From Home,04-13-2011 19:38:26,
1448,NMXMZ,TEAM LEAD,Application Development,Banglore,21/03/15,Male,1261022,9898981447,3.00,Work From Home,04-28-2019 01:55:21,
1449,LVKZA,QA,Testing,Banglore,05/03/13,Male,1461501,9898981448,1.00,Work From Home,08-31-2013 22:53:12,
1450,GXBRT,MANAGER,Testing,Banglore,29/09/19,Female,1680747,9898981449,5.00,Work From Home,08-24-2013 17:34:04,
1451,KTOPI,QA,Testing,Gurgaon,28/02/12,Female,1939766,9898981450,3.00,Work From Office,11-30-2016 01:27:29,
1452,KQKKE,MANAGER,Operations,Texas,26/09/19,Female,1786690,9898981451,4.00,Work From Home,06-15-2020 19:26:45,
1453,QLFMZ,QA,Application Development,Texas,24/09/10,Female,1878444,9898981452,4.00,Work From Home,02-09-2012 02:30:43,
1454,BZPFG,TEAM LEAD,Testing,Pune,05/05/14,Female,1515116,9898981453,3.00,Work From Home,06-19-2011 22:44:55,
1455,GQEYJ,SDET,Testing,Banglore,25/11/16,Male,1309637,9898981454,4.00,Work From Office,09-09-2020 12:50:28,
1456,VBRSW,QA,Operations,Gurgaon,07/04/17,Female,1238022,9898981455,5.00,Work From Home,05-23-2015 12:05:24,
1457,SRWSK,SDET,Application Development,Gurgaon,18/10/20,Male,1247457,9898981456,4.00,,01-20-2013 08:34:50,
1458,ESLIF,QA,Development,Banglore,12/10/16,Male,1058511,9898981457,5.00,Work From Home,11-22-2012 19:26:49,
1459,IJPBB,QA,Operations,Pune,08/05/11,Female,1009922,9898981458,5.00,Work From Office,03-28-2011 13:04:45,
1460,RONQW,SDE,Application Development,Gurgaon,18/10/12,Male,1848253,9898981459,4.00,Work From Office,03-14-2017 23:20:32,
1461,BRGWF,QA,Operations,Texas,24/09/11,Female,1035415,9898981460,1.00,Work From Home,11-11-2017 07:41:08,
1462,RRSJK,SDET,Testing,Gurgaon,18/10/19,Male,1629065,9898981461,3.00,Work From Home,07-06-2010 23:15:28,
1463,DXRWI,TEAM LEAD,Testing,Delhi,27/11/10,Female,1269798,9898981462,2.00,Work From Home,06-25-2021 23:00:36,
1464,SULBR,SDET,Application Development,Pune,15/01/13,Male,1019704,9898981463,2.00,,11-07-2021 04:09:44,
1465,YHOFC,SDET,Application Development,Banglore,10/09/17,Male,1625873,9898981464,1.00,,08-01-2021 14:32:50,
1466,ZIEVS,TEAM LEAD,Development,Delhi,10/03/12,Male,1071034,9898981465,3.00,Work From Home,05-21-2016 01:52:58,
1467,MATUJ,TEAM LEAD,Operations,Gurgaon,17/08/15,Female,1353877,9898981466,4.00,Work From Office,04-30-2014 14:21:56,
1468,ANNDC,MANAGER,Development,Banglore,02/09/22,Female,1536663,9898981467,1.00,Work From Office,09-06-2017 01:32:50,
1469,AYAEZ,MANAGER,Application Development,Pune,08/07/15,Male,1101262,9898981468,5.00,Work From Home,11-29-2019 13:51:34,
1470,BVSZV,MANAGER,Operations,Banglore,21/01/10,Male,1595890,9898981469,2.00,,08-02-2012 18:20:15,
1471,DSPWN,TEAM LEAD,Development,Texas,20/06/22,Female,1411802,9898981470,2.00,Work From Home,02-20-2017 21:48:16,
1472,WRXPK,SDE,Operations,Banglore,16/10/10,Male,1245384,9898981471,4.00,,04-22-2021 10:23:53,
1473,EXQJP,SDE,Testing,Pune,15/05/21,Male,1328520,9898981472,2.00,Work From Office,11-22-2016 06:57:00,
1474,XMXHR,SDET,Operations,Texas,20/05/15,Male,1458120,9898981473,1.00,,01-05-2013 04:40:56,
1475,DNWTM,QA,Development,Banglore,26/09/12,Female,1056091,9898981474,4.00,Work From Office,01-26-2014 22:03:24,
1476,GFSLP,QA,Development,Delhi,07/08/15,Male,1667603,9898981475,4.00,Work From Office,06-24-2016 23:30:18,
1477,AIVEB,QA,Development,Delhi,22/09/14,Male,1549913,9898981476,1.00,Work From Office,07-26-2013 02:11:00,
1478,FCRGW,SDE,Testing,Delhi,02/08/11,Male,1414989,9898981477,1.00,Work From Office,12-27-2012 20:33:10,
1479,NJAPS,TEAM LEAD,Development,Gurgaon,07/10/19,Male,1568499,9898981478,2.00,,08-11-2011 10:53:28,
1480,CZQDQ,MANAGER,Development,Delhi,09/09/10,Male,1769331,9898981479,5.00,,06-20-2022 22:16:09,
1481,UQDEE,TEAM LEAD,Operations,Gurgaon,21/02/10,Female,1532157,9898981480,1.00,Work From Home,11-29-2014 21:36:43,
1482,LAVPP,SDET,Testing,Gurgaon,27/02/10,Male,1741397,9898981481,5.00,Work From Home,04-28-2010 08:44:14,
1483,ACCIT,TEAM LEAD,Testing,Gurgaon,23/09/22,Female,1487139,9898981482,3.00,Work From Office,09-27-2015 18:10:40,
1484,AJKMJ,SDE,Testing,Gurgaon,27/03/13,Male,1029647,9898981483,3.00,Work From Home,12-22-2013 02:21:33,
1485,JXAEH,QA,Application Development,Texas,09/03/11,Female,1245870,9898981484,5.00,,05-14-2015 01:01:58,
1486,VAIMF,QA,Development,Texas,13/09/15,Female,1936814,9898981485,2.00,,11-15-2020 06:58:57,
1487,EAQBO,SDE,Development,Delhi,23/07/15,Male,1267226,9898981486,4.00,Work From Home,06-15-2018 21:12:18,
1488,UGGTU,SDE,Testing,Delhi,28/11/19,Female,1762300,9898981487,3.00,,05-25-2011 16:34:10,
1489,SNLRE,TEAM LEAD,Testing,Delhi,07/10/14,Male,1420629,9898981488,4.00,,03-27-2017 08:48:54,
1490,ZBNVF,QA,Development,Delhi,07/03/14,Male,1459960,9898981489,5.00,Work From Home,02-18-2019 16:18:57,
1491,RFIRG,QA,Application Development,Delhi,04/08/22,Female,1135544,9898981490,2.00,,11-04-2020 01:35:35,
1492,SMQSM,QA,Application Development,Banglore,28/08/15,Female,1005743,9898981491,2.00,,03-24-2017 12:20:28,
1493,IOEAA,QA,Development,Texas,13/02/20,Female,1447922,9898981492,5.00,Work From Home,04-05-2012 18:07:31,
1494,EXJMN,QA,Testing,Gurgaon,23/09/11,Male,1638327,9898981493,5.00,,01-27-2014 17:30:33,
1495,TORBU,SDET,Application Development,Gurgaon,31/05/18,Female,1048340,9898981494,4.00,,11-07-2018 15:23:09,
1496,DDZJF,QA,Development,Banglore,14/02/15,Female,1927456,9898981495,1.00,Work From Home,06-20-2012 03:06:34,
1497,PYBNH,SDET,Development,Pune,04/09/13,Male,1830060,9898981496,4.00,Work From Home,01-05-2022 08:36:03,
1498,IVLSC,SDET,Operations,Banglore,09/02/22,Female,1173955,9898981497,3.00,Work From Home,11-01-2016 16:19:26,
1499,RYFEV,MANAGER,Application Development,Delhi,25/05/11,Male,1097496,9898981498,2.00,Work From Home,06-09-2018 10:58:31,
1500,WVMGB,QA,Development,Delhi,26/09/15,Female,1173780,9898981499,5.00,Work From Home,03-25-2019 13:17:57,
